Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePoints,AwayPoints,HomeLast5Points,AwayLast5Points,HomeLast5HomePoints,AwayLast5AwayPoints,HomeWinRateLastHome,AwayWinRateLastAway,HomeAvgGoalsScoredLast5,HomeAvgGoalsConcededLast5,AwayAvgGoalsScoredLast5,AwayAvgGoalsConcededLast5,HomeAvgShotsLast5,AwayAvgShotsLast5,HomeAvgShotsOnTargetLast5,AwayAvgShotsOnTargetLast5,HomeAvgShotsConcededLast5,AwayAvgShotsConcededLast5,HomeXG,AwayXG,HomeAvgXGLast5,HomeAvgXGConcededLast5,AwayAvgXGLast5,AwayAvgXGConcededLast5,HomeSquadValueEur,AwaySquadValueEur,HomeTransfersIn,HomeTransfersOut,HomeNetTransferSpendEur,AwayTransfersIn,AwayTransfersOut,AwayNetTransferSpendEur,HomeTablePosition,AwayTablePosition,TablePointsGap,HomeDaysRest,AwayDaysRest,H2HHomeTeamWinRate,H2HAwayTeamWinRate,H2HDrawRate,H2HMatchesPlayed,HomeAvgSecondHalfGoalsScoredLast5,HomeAvgSecondHalfGoalsConcededLast5,AwayAvgSecondHalfGoalsScoredLast5,AwayAvgSecondHalfGoalsConcededLast5,HomeElo,AwayElo,EloDifference,HomeTeamOverallElo,AwayTeamOverallElo,OverallEloDifference
E0,2014-09-13,West Brom,Everton,0.0,2.0,A,0.0,1.0,A,11.0,11.0,1.0,4.0,12.0,8.0,9.0,1.0,2.0,3.0,0.0,0.0,0,3,2,2,1,1,0.0,0.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,3.3333333333333335,11.333333333333334,12.666666666666666,3.0,4.0,10.0,12.0,0.602059,0.807492,1.0152953333333332,1.2280546666666667,1.132221,1.5795000000000001,126250000.0,115400000.0,0,2,0.0,4,2,40160000.0,18,17,0,14,14,0.5,0.5,0.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,1500.4034145950666,1500.6544690991313,-0.2510545040647685,1492.393168535191,1496.2980789062597,-3.9049103710685813
E0,2014-09-13,Sunderland,Tottenham,2.0,2.0,D,1.0,1.0,D,6.0,15.0,1.0,6.0,10.0,13.0,5.0,5.0,5.0,1.0,0.0,0.0,1,1,2,6,1,3,0.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,11.333333333333334,11.666666666666666,3.6666666666666665,3.3333333333333335,12.666666666666666,14.666666666666666,0.338966,2.03694,0.8742443333333334,1.2992523333333332,1.2973066666666666,1.8908133333333332,85600000.0,186700000.0,1,3,1900000.0,2,2,7550000.0,14,6,-4,14,13,0.5,0.5,0.0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1501.658847746499,1508.2378547883698,-6.579007041870682,1497.291414674836,1504.4516165925322,-7.160201917696213
E0,2014-09-13,Southampton,Newcastle,4.0,0.0,H,2.0,0.0,H,10.0,9.0,7.0,4.0,15.0,7.0,5.0,5.0,0.0,2.0,0.0,0.0,3,0,4,2,1,1,0.0,0.0,1.3333333333333333,1.0,1.0,1.6666666666666667,12.666666666666666,13.666666666666666,5.333333333333333,2.6666666666666665,8.0,11.333333333333334,2.11739,1.15026,1.2644876666666667,0.8776446666666667,1.1208793333333331,1.2162050000000002,135000000.0,95750000.0,3,4,-100030000.0,4,2,11900000.0,9,17,2,14,14,0.5,0.5,0.0,0,1.0,0.3333333333333333,0.6666666666666666,1.0,1499.9808188783534,1503.0919984260772,-3.11117954772385,1505.2775559706206,1492.0158334624407,13.2617225081799
E0,2014-09-13,Stoke,Leicester,0.0,1.0,A,0.0,0.0,D,24.0,8.0,4.0,1.0,8.0,15.0,13.0,3.0,3.0,0.0,0.0,0.0,0,3,4,2,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,12.666666666666666,8.666666666666666,2.3333333333333335,3.3333333333333335,10.666666666666666,21.333333333333332,1.64782,0.598313,0.77744,0.8905723333333334,0.8796456666666667,1.646384333333333,82500000.0,45900000.0,0,0,0.0,0,0,0.0,11,16,2,14,13,0.5,0.5,0.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1491.7678373943993,1489.7231797294774,2.0446576649219423,1499.688954308404,1495.4170317251821,4.271922583221794
E0,2014-09-13,Crystal Palace,Burnley,0.0,0.0,D,0.0,0.0,D,14.0,11.0,3.0,3.0,12.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,1,1,1,1,0,0,0.0,0.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.3333333333333333,8.333333333333334,10.0,4.333333333333333,2.0,16.333333333333332,9.333333333333334,0.780534,1.2493,0.811998,1.5304799999999998,0.5760726666666667,1.1704853333333334,100250000.0,60300000.0,1,1,-1800000.0,0,0,0.0,19,20,0,14,14,0.5,0.5,0.0,0,1.0,1.3333333333333333,0.0,0.0,1491.7760995305123,1490.9557729121593,0.8203266183529649,1493.4332677879154,1489.659333845178,3.773933942737358
E0,2014-09-13,Chelsea,Swansea,4.0,2.0,H,1.0,1.0,D,29.0,11.0,9.0,2.0,12.0,11.0,7.0,4.0,0.0,3.0,0.0,0.0,3,0,9,9,3,3,1.0,1.0,3.6666666666666665,1.3333333333333333,2.0,0.3333333333333333,16.666666666666668,10.0,7.0,5.666666666666667,10.666666666666666,14.0,3.56581,1.02153,2.062,0.7903783333333333,1.0729003333333333,0.9021153333333333,156650000.0,45990000.0,9,7,-34760000.0,3,2,-2550000.0,1,2,0,14,14,0.5,0.5,0.0,0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1510.2768202705226,1508.0998978007979,2.1769224697247864,1516.2505351477255,1516.3901917674848,-0.13965661975930743
E0,2014-09-13,Arsenal,Man City,2.0,2.0,D,0.0,1.0,A,15.0,15.0,6.0,8.0,11.0,15.0,0.0,3.0,3.0,4.0,0.0,0.0,1,1,5,6,3,3,1.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,17.0,12.666666666666666,5.0,3.6666666666666665,7.0,10.0,2.07804,2.30834,1.7613833333333335,0.7673946666666667,1.2286826666666666,0.7224213333333332,171750000.0,186650000.0,6,1,66730000.0,3,1,17500000.0,8,6,-1,13,14,0.5,0.5,0.0,0,1.0,0.0,1.0,0.6666666666666666,1507.8742172323157,1516.095678223562,-8.221460991246204,1502.578308591614,1509.0637294109783,-6.485420819364435
E0,2014-09-13,Liverpool,Aston Villa,0.0,1.0,A,0.0,1.0,A,18.0,5.0,1.0,1.0,9.0,10.0,7.0,6.0,2.0,1.0,0.0,0.0,0,3,6,7,3,3,1.0,1.0,2.0,1.3333333333333333,1.0,0.3333333333333333,13.333333333333334,9.0,5.333333333333333,2.0,9.333333333333334,10.666666666666666,0.728097,0.701676,1.658993,1.1173833333333334,0.6855383333333332,0.4705143333333333,135100000.0,76800000.0,9,4,24210000.0,0,1,0.0,7,6,-1,13,13,0.5,0.5,0.0,0,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1506.3836550039698,1508.2321626056007,-1.8485076016308994,1508.2680809203125,1505.7986954866954,2.4693854336171626
E0,2014-09-14,Man United,QPR,4.0,0.0,H,3.0,0.0,H,19.0,9.0,9.0,2.0,11.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,3,0,2,3,0,0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,10.333333333333334,15.333333333333334,3.3333333333333335,4.0,8.333333333333334,15.0,2.20911,0.563524,0.8583959999999999,0.4861036666666667,1.4165366666666668,1.4902843333333333,313800000.0,27100000.0,8,3,72250000.0,0,1,0.0,16,15,-1,15,15,0.5,0.5,0.0,0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1491.9001021992021,1479.048037824964,12.852064374238125,1494.3323340826298,1489.029127604608,5.303206478021821
E0,2014-09-15,Hull,West Ham,2.0,2.0,D,1.0,0.0,H,11.0,16.0,6.0,4.0,12.0,7.0,3.0,10.0,3.0,1.0,0.0,0.0,1,1,4,3,1,3,0.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,9.666666666666666,13.0,3.0,4.666666666666667,16.333333333333332,12.333333333333334,0.439084,0.661678,0.7588750000000001,1.3830486666666666,1.2759643333333333,1.0698243333333333,48900000.0,83350000.0,2,1,6750000.0,4,0,27250000.0,12,15,1,15,16,0.5,0.5,0.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1500.492225120883,1508.2239004694877,-7.731675348604767,1500.8486923722621,1491.5140488071302,9.334643565131955
E0,2014-09-20,Aston Villa,Arsenal,0.0,3.0,A,0.0,3.0,A,6.0,9.0,2.0,3.0,11.0,9.0,5.0,5.0,1.0,3.0,0.0,0.0,0,3,10,6,4,2,0.5,0.0,1.0,0.25,1.75,1.5,8.0,16.5,1.75,5.25,12.5,9.0,0.649013,1.36224,0.68957275,0.53491,1.8405475,1.152631,76800000.0,171750000.0,0,1,0.0,6,1,66730000.0,2,7,4,7,7,0.5,0.5,0.0,0,0.25,0.25,1.25,0.25,1503.36522836779,1497.2823999509121,6.082828416877874,1510.31722439248,1501.6030750701389,8.7141493223412
E0,2014-09-20,Burnley,Sunderland,0.0,0.0,D,0.0,0.0,D,17.0,14.0,6.0,6.0,14.0,14.0,5.0,1.0,1.0,2.0,0.0,0.0,1,1,2,3,1,1,0.0,0.0,0.25,1.0,1.25,1.5,10.25,10.0,2.25,3.0,10.5,13.25,0.710673,0.643512,0.7443795,1.0729975,0.74042475,1.48367425,60300000.0,85600000.0,0,0,0.0,1,3,1900000.0,18,15,-1,7,7,0.5,0.5,0.0,0,0.0,0.0,0.5,0.5,1488.3628947781967,1492.923981603173,-4.561086824976201,1489.3886948745046,1496.1907684936377,-6.802073619133125
E0,2014-09-20,Newcastle,Hull,2.0,2.0,D,0.0,0.0,D,25.0,10.0,7.0,3.0,11.0,11.0,4.0,2.0,4.0,2.0,0.0,0.0,1,1,2,5,1,3,0.0,0.5,0.75,2.25,1.25,1.25,12.5,10.0,3.0,3.75,11.0,16.25,1.91632,0.854291,1.1282245,1.44150125,0.6789272499999999,1.202706,95750000.0,48900000.0,4,2,11900000.0,2,1,6750000.0,20,10,-3,7,5,0.5,0.5,0.0,0,0.5,1.25,0.75,0.75,1480.939668498804,1501.2051596236413,-20.265491124837354,1485.3906610002728,1501.548040681561,-16.15737968128815
E0,2014-09-20,QPR,Stoke,2.0,2.0,D,1.0,1.0,D,21.0,8.0,5.0,4.0,6.0,15.0,10.0,1.0,2.0,4.0,0.0,0.0,1,1,3,4,3,4,0.5,0.5,0.25,2.25,0.5,0.75,13.75,15.5,3.5,2.75,16.0,10.0,1.05642,1.45847,1.2032835000000002,1.66999075,0.9950350000000001,0.8175074999999999,27100000.0,82500000.0,0,1,0.0,0,0,0.0,18,15,-1,6,7,0.5,0.5,0.0,0,0.0,0.75,0.5,0.5,1499.010217384252,1507.6100712224084,-8.599853838156378,1481.9429459848595,1495.1034497619844,-13.160503777124859
E0,2014-09-20,Swansea,Southampton,0.0,1.0,A,0.0,0.0,D,5.0,11.0,2.0,4.0,11.0,15.0,2.0,4.0,0.0,4.0,1.0,0.0,0,3,9,7,6,3,1.0,0.5,2.0,1.25,2.0,0.75,10.25,12.0,4.75,5.75,17.75,8.25,0.520262,0.750244,1.06005775,1.568039,1.4777132499999999,0.9457985,45990000.0,135000000.0,3,2,-2550000.0,3,4,-100030000.0,4,5,2,7,7,0.5,0.5,0.0,0,0.75,1.0,1.25,0.25,1524.6804857341717,1510.5742930628878,14.106192671283907,1511.4974255114923,1511.9027284327883,-0.40530292129597
E0,2014-09-20,West Ham,Liverpool,3.0,1.0,H,2.0,1.0,H,13.0,11.0,7.0,5.0,16.0,11.0,7.0,5.0,4.0,1.0,0.0,0.0,3,0,4,6,0,3,0.0,0.5,1.5,1.75,1.5,1.25,13.75,14.5,4.5,4.25,12.0,8.25,1.26032,0.37835,1.12239275,0.91213925,1.426269,1.0134565,83350000.0,135100000.0,4,0,27250000.0,9,4,24210000.0,14,8,-2,5,7,0.5,0.5,0.0,0,0.75,1.25,1.0,0.75,1474.8041971447726,1510.152506836655,-35.34830969188238,1490.8147004978314,1503.7495520145276,-12.934851516696199
E0,2014-09-21,Tottenham,West Brom,0.0,1.0,A,0.0,0.0,D,7.0,10.0,1.0,4.0,12.0,7.0,9.0,7.0,2.0,2.0,0.0,0.0,0,3,7,2,3,1,0.5,0.0,1.75,1.25,0.5,1.75,12.5,11.25,4.0,2.5,12.5,10.25,0.438596,1.08401,1.482215,1.5028515,0.91198625,1.122914,186700000.0,126250000.0,2,2,7550000.0,0,2,0.0,7,20,5,8,8,0.5,0.5,0.0,0,0.75,0.75,0.25,0.75,1500.6653783966947,1484.3829224753156,16.282455921379096,1505.5522627737305,1485.008562126203,20.54370064752743
E0,2014-09-21,Man City,Chelsea,1.0,1.0,D,0.0,0.0,D,16.0,6.0,4.0,2.0,16.0,12.0,14.0,2.0,3.0,4.0,1.0,0.0,1,1,7,12,3,6,0.5,1.0,1.75,1.0,3.75,1.5,13.25,19.75,4.75,7.5,11.25,10.75,1.05592,1.02093,1.498597,1.061326,2.4379525,0.84816625,186650000.0,156650000.0,3,1,17500000.0,9,7,-34760000.0,6,1,-5,8,8,0.5,0.5,0.0,0,1.0,1.0,2.25,0.75,1502.031780598395,1522.2242500249283,-20.192469426533307,1510.0389629324536,1521.143301403718,-11.104338471264327
E0,2014-09-21,Everton,Crystal Palace,2.0,3.0,A,1.0,1.0,D,17.0,10.0,6.0,3.0,8.0,13.0,7.0,1.0,2.0,2.0,0.0,0.0,0,3,5,2,1,1,0.0,0.0,2.25,2.5,1.25,2.0,12.25,9.75,4.0,4.0,11.75,15.0,2.56122,1.62886,1.05103875,1.33513975,0.804132,1.4601849999999998,115400000.0,100250000.0,4,2,40160000.0,1,1,-1800000.0,12,20,3,8,8,0.5,0.5,0.0,0,0.75,1.75,0.75,1.0,1491.941688713388,1495.0904360453185,-3.148747331930508,1503.6826853152477,1493.7039067585888,9.978778556658881
E0,2014-09-21,Leicester,Man United,5.0,3.0,H,1.0,2.0,A,15.0,16.0,5.0,5.0,11.0,9.0,2.0,4.0,1.0,1.0,0.0,1.0,3,0,5,5,2,2,0.0,0.0,1.0,1.25,1.5,0.75,8.5,12.5,2.75,4.75,22.0,8.5,2.5422,1.71191,0.8093125,1.6467432499999999,1.1960745,0.5054587500000001,45900000.0,313800000.0,0,0,0.0,8,3,72250000.0,12,11,0,8,7,0.5,0.5,0.0,0,0.5,0.5,0.5,0.25,1501.110883720887,1496.7645659660575,4.3463177548294425,1500.0025362716015,1501.4185157023783,-1.4159794307768152
E0,2014-09-27,Sunderland,Swansea,0.0,0.0,D,0.0,0.0,D,15.0,7.0,3.0,1.0,13.0,15.0,10.0,1.0,2.0,1.0,0.0,1.0,1,1,4,9,2,3,0.0,0.5,1.0,1.2,1.6,1.2,10.8,9.2,3.6,4.2,14.0,16.4,1.39649,0.156398,0.7210422,1.3290739999999999,0.9520985999999999,1.40448,85600000.0,45990000.0,1,3,1900000.0,3,2,-2550000.0,17,5,-5,7,7,0.5,0.5,0.0,0,0.4,0.4,0.6,1.0,1499.4575553841023,1498.314365288813,1.1431900952893557,1496.705736141105,1507.5434957555137,-10.837759614408697
E0,2014-09-27,Arsenal,Tottenham,1.0,1.0,D,0.0,0.0,D,16.0,6.0,6.0,4.0,7.0,16.0,15.0,5.0,3.0,6.0,0.0,0.0,1,1,9,7,4,4,0.5,0.5,2.0,1.2,1.4,1.2,15.0,11.4,4.8,3.4,8.4,12.0,1.2647,0.673535,1.744886,1.0519074,1.2734912,1.4190832000000002,171750000.0,186700000.0,6,1,66730000.0,2,2,7550000.0,5,9,2,7,6,0.5,0.5,0.0,0,1.0,0.2,0.6,0.8,1505.9237501893654,1510.4391471507665,-4.515396961401166,1508.087489057119,1500.1639319222713,7.92355713484767
E0,2014-09-27,Chelsea,Aston Villa,3.0,0.0,H,1.0,0.0,H,17.0,7.0,8.0,1.0,11.0,9.0,9.0,2.0,2.0,2.0,0.0,0.0,3,0,13,10,6,6,1.0,1.0,3.2,1.4,0.8,0.8,17.0,7.6,6.4,1.8,11.8,11.8,3.14218,0.228896,2.154548,0.8897169999999999,0.6814608,0.700376,156650000.0,76800000.0,9,7,-34760000.0,0,1,0.0,1,5,3,6,7,0.5,0.5,0.0,0,2.0,0.8,0.2,0.2,1520.0623527825076,1517.2692204171701,2.793132365337442,1519.8143760739226,1503.8328104054997,15.981565668422945
E0,2014-09-27,Crystal Palace,Leicester,2.0,0.0,H,0.0,0.0,D,16.0,7.0,6.0,1.0,14.0,9.0,6.0,6.0,0.0,2.0,0.0,0.0,3,0,5,8,1,3,0.0,0.5,1.6,2.0,1.8,1.6,9.8,9.8,3.8,3.2,15.4,20.8,2.1144,0.453547,0.9690776,1.6803919999999999,1.1558899999999999,1.6597765999999996,100250000.0,45900000.0,1,1,-1800000.0,0,0,0.0,16,7,-3,6,6,0.5,0.5,0.0,0,1.0,1.0,1.2,0.6,1492.3173774718591,1498.8941888223162,-6.576811350457092,1498.0252858215995,1507.2396742913102,-9.214388469710684
E0,2014-09-27,Hull,Man City,2.0,4.0,A,2.0,2.0,D,10.0,20.0,5.0,6.0,10.0,6.0,3.0,8.0,0.0,2.0,0.0,0.0,0,3,6,8,2,4,0.0,0.5,1.4,1.4,1.6,1.0,10.0,13.8,3.6,4.6,18.0,10.2,1.12374,1.78953,0.7139999999999999,1.3454288,1.4100616,1.0532468,48900000.0,186650000.0,2,1,6750000.0,3,1,17500000.0,11,6,-2,7,6,0.5,0.5,0.0,0,1.0,1.0,1.0,1.0,1501.8909217394807,1518.0461452665122,-16.155223527031467,1501.492545539365,1511.367888262249,-9.875342722883943
E0,2014-09-27,Liverpool,Everton,1.0,1.0,D,0.0,0.0,D,24.0,11.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,0.0,0.0,1,1,6,5,3,4,0.5,0.5,1.4,1.6,2.2,2.6,13.8,13.2,4.4,4.4,9.2,11.4,1.5286,0.475885,1.2166852000000001,1.0628292,1.3530749999999998,1.3938837999999998,135100000.0,115400000.0,9,4,24210000.0,4,2,40160000.0,11,16,1,7,6,0.5,0.5,0.0,0,0.8,0.8,0.8,1.8,1497.3465971924004,1515.4236819171074,-18.077084724706992,1496.6429536869223,1499.361306252237,-2.718352565314717
E0,2014-09-27,Man United,West Ham,2.0,1.0,H,2.0,1.0,H,8.0,13.0,3.0,4.0,10.0,12.0,7.0,10.0,1.0,3.0,1.0,0.0,3,0,5,7,3,4,0.5,0.5,1.8,1.6,1.8,1.6,13.2,13.6,4.8,5.0,9.8,11.8,0.520246,1.27452,1.2992415999999998,0.9128070000000001,1.1499782,0.8053814000000001,313800000.0,83350000.0,8,3,72250000.0,4,0,27250000.0,14,10,-2,6,7,0.5,0.5,0.0,0,0.6,1.0,0.8,1.0,1506.072465438699,1506.82520385089,-0.7527384121908653,1494.1813776826696,1497.9212988254367,-3.739921142767116
E0,2014-09-27,Southampton,QPR,2.0,1.0,H,0.0,0.0,D,19.0,10.0,9.0,2.0,12.0,11.0,6.0,3.0,2.0,1.0,0.0,0.0,3,0,10,4,4,0,0.5,0.0,1.8,0.6,0.6,2.2,11.8,15.2,5.4,3.8,7.6,14.4,2.34463,0.456323,1.3322194,0.8606912,1.1739108000000003,1.6276865999999999,135000000.0,27100000.0,3,4,-100030000.0,0,1,0.0,3,18,6,7,7,0.5,0.5,0.0,0,1.2,0.2,0.2,0.8,1513.2311638026888,1464.875674585467,48.3554892172217,1515.856658188767,1482.5271456085607,33.329512580206256
E0,2014-09-28,West Brom,Burnley,4.0,0.0,H,2.0,0.0,H,20.0,10.0,6.0,2.0,7.0,9.0,10.0,2.0,1.0,2.0,0.0,0.0,3,0,5,3,1,1,0.0,0.0,0.6,1.4,0.2,0.8,11.0,11.6,2.8,3.0,9.6,11.2,1.81127,0.473814,0.946391,0.9860503999999999,0.7376381999999999,0.9871004000000001,126250000.0,60300000.0,0,2,0.0,0,0,0.0,17,19,2,7,8,0.5,0.5,0.0,0,0.4,0.6,0.0,0.0,1485.6342017770905,1490.4144949708125,-4.7802931937219455,1490.3968929776624,1488.8737272270373,1.5231657506251395
E0,2014-09-29,Stoke,Newcastle,1.0,0.0,H,1.0,0.0,H,12.0,16.0,3.0,1.0,20.0,15.0,2.0,10.0,1.0,2.0,0.0,0.0,3,0,5,3,0,1,0.0,0.0,0.8,1.0,1.0,2.2,14.0,15.0,3.0,3.8,12.2,10.8,1.56203,1.13994,1.087722,0.8652899999999999,1.2858436000000002,1.3240592,82500000.0,95750000.0,0,0,0.0,4,2,11900000.0,17,19,2,9,9,0.5,0.5,0.0,0,0.6,0.6,0.8,1.4,1482.5968283015604,1489.8416535017418,-7.244825200181367,1494.5192501382833,1485.4461561424691,9.073093995814133
E0,2014-10-04,Sunderland,Stoke,3.0,1.0,H,2.0,1.0,H,8.0,11.0,3.0,5.0,10.0,17.0,7.0,4.0,3.0,4.0,0.0,0.0,3,0,4,8,3,5,0.0,0.3333333333333333,0.8,1.0,1.0,0.8,11.6,14.0,3.6,3.2,13.4,14.0,1.40551,0.478187,0.8670424000000001,1.1720422,1.3154544000000001,0.9113232,85600000.0,82500000.0,1,3,1900000.0,0,0,0.0,17,11,-3,7,5,0.5,0.5,0.0,0,0.4,0.4,0.6,0.4,1499.8375734304313,1506.441671975006,-6.604098544574754,1496.8957451642696,1498.7533123863163,-1.8575672220467823
E0,2014-10-04,Liverpool,West Brom,2.0,1.0,H,1.0,0.0,H,19.0,8.0,7.0,4.0,12.0,15.0,5.0,5.0,2.0,2.0,0.0,0.0,3,0,4,7,4,4,0.3333333333333333,0.3333333333333333,1.2,1.6,1.0,1.0,16.2,13.0,5.0,3.0,9.0,10.2,1.56163,1.4384,1.2560212000000002,0.8475102,0.971959,0.882433,135100000.0,126250000.0,9,4,24210000.0,0,2,0.0,15,11,-1,7,6,0.5,0.5,0.0,0,0.8,0.8,0.6,0.4,1497.3592215524018,1495.1595841782344,2.1996373741674233,1496.649265866923,1497.632395094258,-0.9831292273349845
E0,2014-10-04,Aston Villa,Man City,0.0,2.0,A,0.0,0.0,D,6.0,27.0,1.0,7.0,4.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,0,3,9,8,4,7,0.3333333333333333,0.6666666666666666,0.8,1.4,1.8,1.2,7.2,16.0,2.0,5.0,13.0,10.0,0.690283,2.30634,0.625735,1.1889530000000001,1.5052176,1.097617,76800000.0,186650000.0,0,1,0.0,3,1,17500000.0,7,3,-1,7,7,0.5,0.5,0.0,0,0.2,0.6,1.0,0.8,1490.3964003938293,1526.4630591455852,-36.066658751755995,1497.9675013745727,1515.5763452017854,-17.608843827212695
E0,2014-10-04,Hull,Crystal Palace,2.0,0.0,H,0.0,0.0,D,15.0,11.0,2.0,2.0,6.0,14.0,6.0,7.0,1.0,2.0,0.0,0.0,3,0,5,8,2,4,0.0,0.3333333333333333,1.6,2.0,1.8,1.4,10.2,11.2,4.2,4.2,18.2,13.4,1.07209,0.616109,0.7647129999999999,1.3815028,1.2685009999999999,1.5031873999999998,48900000.0,100250000.0,2,1,6750000.0,1,1,-1800000.0,17,11,-2,7,7,0.5,0.5,0.0,0,1.0,1.2,1.2,0.8,1493.4740078604077,1503.7331941713398,-10.259186310932137,1497.2840885998285,1504.4176480596618,-7.13355945983335
E0,2014-10-04,Swansea,Newcastle,2.0,2.0,D,1.0,1.0,D,11.0,9.0,5.0,4.0,11.0,15.0,3.0,1.0,1.0,3.0,0.0,0.0,1,1,7,3,6,1,0.6666666666666666,0.0,1.4,1.2,1.0,2.0,8.6,15.8,3.4,4.0,17.0,10.6,1.55242,1.18603,0.8005352,1.5151118000000001,1.320715,1.3403592,45990000.0,95750000.0,3,2,-2550000.0,4,2,11900000.0,5,19,7,7,5,0.5,0.5,0.0,0,0.6,1.0,0.8,1.2,1516.7726262222145,1481.3735290056754,35.399097216539076,1507.3534867323492,1481.2120938944358,26.141392837913372
E0,2014-10-04,Leicester,Burnley,2.0,2.0,D,2.0,1.0,H,15.0,10.0,6.0,4.0,16.0,12.0,9.0,3.0,2.0,2.0,0.0,0.0,1,1,7,3,5,1,0.3333333333333333,0.0,1.4,1.6,0.0,1.0,9.0,11.8,2.8,3.0,21.4,13.0,1.57773,0.957718,0.9909394,1.960002,0.7581728,0.9233623999999999,45900000.0,60300000.0,0,0,0.0,0,0,0.0,12,20,5,7,6,0.5,0.5,0.0,0,1.0,1.0,0.0,0.4,1515.5851597603044,1475.9434907376212,39.64166902268312,1500.847312053248,1481.6382251104415,19.209086942806607
E0,2014-10-05,Tottenham,Southampton,1.0,0.0,H,1.0,0.0,H,9.0,7.0,4.0,3.0,15.0,9.0,10.0,5.0,2.0,1.0,0.0,0.0,3,0,5,12,3,6,0.3333333333333333,0.6666666666666666,0.8,1.4,2.2,0.8,9.0,14.0,3.2,6.8,13.4,8.0,0.898735,1.14587,0.9304102000000001,1.4567892,1.6679748,0.8187975999999999,186700000.0,135000000.0,2,2,7550000.0,3,4,-100030000.0,12,3,-5,8,8,0.5,0.5,0.0,0,0.6,1.0,1.6,0.4,1489.888716693776,1518.482152574845,-28.593435881069126,1500.9504782724546,1518.5508539722796,-17.60037569982501
E0,2014-10-05,West Ham,QPR,2.0,0.0,H,1.0,0.0,H,11.0,10.0,3.0,3.0,10.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,3,0,7,4,3,0,0.3333333333333333,0.0,2.0,1.8,0.8,2.4,12.6,13.4,5.0,3.0,11.4,16.0,1.64038,0.697342,1.0342622000000001,0.7060185999999999,0.8850414000000001,1.8730985999999998,83350000.0,27100000.0,4,0,27250000.0,0,1,0.0,16,20,3,8,8,0.5,0.5,0.0,0,0.8,0.8,0.4,1.0,1489.0173937999834,1459.487283018442,29.530110781541453,1494.7088555323248,1479.8329498250482,14.875905707276615
E0,2014-10-05,Chelsea,Arsenal,2.0,0.0,H,1.0,0.0,H,5.0,10.0,3.0,0.0,14.0,10.0,2.0,2.0,4.0,3.0,0.0,0.0,3,0,13,7,9,5,1.0,0.3333333333333333,3.4,1.4,1.8,1.2,15.0,15.4,6.0,4.8,12.0,8.8,1.40263,0.330699,2.3771060000000004,0.8253174000000001,1.687004,1.1549842,156650000.0,171750000.0,9,7,-34760000.0,6,1,66730000.0,1,6,6,8,8,0.5,0.5,0.0,0,2.0,0.8,1.0,0.4,1531.7929708443617,1510.2512279248729,21.541742919488797,1525.6796851048496,1507.3009427069358,18.37874239791381
E0,2014-10-05,Man United,Everton,2.0,1.0,H,1.0,0.0,H,15.0,10.0,4.0,6.0,18.0,11.0,11.0,6.0,4.0,3.0,0.0,0.0,3,0,8,5,6,5,0.6666666666666666,0.3333333333333333,2.0,1.4,2.0,2.4,12.0,13.8,4.4,5.0,11.4,13.6,1.6239,2.13558,1.1700208,1.1120957999999999,1.1813939999999998,1.4128938,313800000.0,115400000.0,8,3,72250000.0,4,2,40160000.0,12,17,2,8,8,0.5,0.5,0.0,0,0.4,0.8,1.0,1.6,1512.4973520249225,1515.411057557106,-2.913705532183485,1497.3938209757812,1499.3549940722364,-1.9611730964552407
